regime,M,K,N,who,gflops,time_ms
big_sq,10240,10240,10240,theirs_fused_inj,13682.666667,156.94920443975468
small_ns,48,256,48,ours_baseline,71.134267,0.016583
small_ns,48,256,48,ours_online,34.021111,0.034674
small_ns,48,256,48,ours_online_inj,15.284084,0.077181
small_ns,48,256,48,theirs_cublas,63.000000,0.018724571428571427
small_ns,48,256,48,theirs_fused,51.333333,0.022980155993377636
small_ns,48,256,48,theirs_fused_inj,51.333333,0.022980155993377636
small_ns,96,256,96,ours_baseline,246.885558,0.019112
small_ns,96,256,96,ours_online,117.195218,0.040263
small_ns,96,256,96,ours_online_inj,42.798580,0.110251
small_ns,96,256,96,theirs_cublas,213.000000,0.022153014084507042
small_ns,96,256,96,theirs_fused,172.666667,0.027327752842996617
small_ns,96,256,96,theirs_fused_inj,171.666667,0.027486943635947683
small_ns,160,256,160,ours_baseline,618.816805,0.021181
small_ns,160,256,160,ours_online,282.002220,0.046479
small_ns,160,256,160,ours_online_inj,76.787642,0.170694
small_ns,160,256,160,theirs_cublas,534.666667,0.024514713201674122
small_ns,160,256,160,theirs_fused,301.000000,0.04354551495016611
small_ns,160,256,160,theirs_fused_inj,301.333333,0.043497345180859896
small_ns,208,256,208,ours_baseline,942.405055,0.023505
small_ns,208,256,208,ours_online,434.174309,0.051019
small_ns,208,256,208,ours_online_inj,119.897289,0.184751
small_ns,208,256,208,theirs_cublas,906.666667,0.024431435285135503
small_ns,208,256,208,theirs_fused,540.333333,0.040995375719306205
small_ns,208,256,208,theirs_fused_inj,553.000000,0.040056361663652805
small_ns,256,256,256,ours_baseline,1416.719387,0.023685
small_ns,256,256,256,ours_online,628.341323,0.053402
small_ns,256,256,256,ours_online_inj,103.167353,0.325243
small_ns,256,256,256,theirs_cublas,1167.333333,0.028744516284621508
small_ns,256,256,256,theirs_fused,735.000000,0.04565228843537415
small_ns,256,256,256,theirs_fused_inj,771.000000,0.04352066407263295
small_ns,304,256,304,ours_baseline,2219.273953,0.021321
small_ns,304,256,304,ours_online,884.468332,0.053498
small_ns,304,256,304,ours_online_inj,201.998276,0.234245
small_ns,304,256,304,theirs_cublas,1835.000000,0.025785826702997276
small_ns,304,256,304,theirs_fused,545.000000,0.08682016880733945
small_ns,304,256,304,theirs_fused_inj,553.000000,0.0855641808318264
small_ns,352,256,352,ours_baseline,2626.367152,0.024155
small_ns,352,256,352,ours_online,942.551194,0.067305
small_ns,352,256,352,ours_online_inj,184.069733,0.344646
small_ns,352,256,352,theirs_cublas,2375.666667,0.026703598144141492
small_ns,352,256,352,theirs_fused,745.333333,0.08511473349065954
small_ns,352,256,352,theirs_fused_inj,751.666667,0.08439758045037801
small_ns,416,256,416,ours_baseline,3798.873489,0.023324
small_ns,416,256,416,ours_online,1521.812155,0.058223
small_ns,416,256,416,ours_online_inj,265.712833,0.333460
small_ns,416,256,416,theirs_cublas,3425.333333,0.025867459714467442
small_ns,416,256,416,theirs_fused,1174.333333,0.0754510406118226
small_ns,416,256,416,theirs_fused_inj,1136.333333,0.07797419069462429
small_ns,464,256,464,ours_baseline,3405.817440,0.032366
small_ns,464,256,464,ours_online,1442.407267,0.076422
small_ns,464,256,464,ours_online_inj,307.411837,0.358579
small_ns,464,256,464,theirs_cublas,3225.666667,0.03417326195782027
small_ns,464,256,464,theirs_fused,1352.000000,0.08153221301775147
small_ns,464,256,464,theirs_fused_inj,1358.000000,0.0811719823269514
small_ns,512,256,512,ours_baseline,4559.397777,0.029438
small_ns,512,256,512,ours_online,1950.173894,0.068823
small_ns,512,256,512,ours_online_inj,277.783807,0.483173
small_ns,512,256,512,theirs_cublas,3591.000000,0.03737614257866889
small_ns,512,256,512,theirs_fused,1524.666667,0.08803086661827046
small_ns,512,256,512,theirs_fused_inj,1534.333333,0.08747625115956469
small_ns,560,256,560,ours_baseline,4775.170560,0.033625
small_ns,560,256,560,ours_online,1941.186854,0.082714
small_ns,560,256,560,ours_online_inj,424.243769,0.378469
small_ns,560,256,560,theirs_cublas,4404.333333,0.03645573299299597
small_ns,560,256,560,theirs_fused,1172.000000,0.13699931740614335
small_ns,560,256,560,theirs_fused_inj,1199.666667,0.13383984436403448
small_ns,608,256,608,ours_baseline,5740.367955,0.032971
small_ns,608,256,608,ours_online,2541.708278,0.074465
small_ns,608,256,608,ours_online_inj,440.282846,0.429878
small_ns,608,256,608,theirs_cublas,4900.000000,0.03862611591836734
small_ns,608,256,608,theirs_fused,1429.000000,0.13244784324702588
small_ns,608,256,608,theirs_fused_inj,1463.000000,0.12936976623376625
small_ns,672,256,672,ours_baseline,6045.385506,0.038246
small_ns,672,256,672,ours_online,2845.870091,0.081244
small_ns,672,256,672,ours_online_inj,390.062070,0.592754
small_ns,672,256,672,theirs_cublas,4804.333333,0.04812551335933709
small_ns,672,256,672,theirs_fused,1695.000000,0.1364076743362832
small_ns,672,256,672,theirs_fused_inj,1732.666667,0.13344229008590952
small_ns,720,256,720,ours_baseline,5646.322024,0.047008
small_ns,720,256,720,ours_online,2616.610792,0.101437
small_ns,720,256,720,ours_online_inj,476.849918,0.556613
small_ns,720,256,720,theirs_cublas,5422.333333,0.048949554315420765
small_ns,720,256,720,theirs_fused,1914.333333,0.13864920775529327
small_ns,720,256,720,theirs_fused_inj,1931.000000,0.1374525116519938
small_ns,768,256,768,ours_baseline,6551.249436,0.046097
small_ns,768,256,768,ours_online,2926.606470,0.103188
small_ns,768,256,768,ours_online_inj,526.708910,0.573353
small_ns,768,256,768,theirs_cublas,7086.333333,0.042615817491068055
small_ns,768,256,768,theirs_fused,2553.333333,0.11827280210421316
small_ns,768,256,768,theirs_fused_inj,2568.000000,0.11759730841121495
small_ns,816,256,816,ours_baseline,6947.005456,0.049074
small_ns,816,256,816,ours_online,2565.491699,0.132886
small_ns,816,256,816,ours_online_inj,733.815325,0.464583
small_ns,816,256,816,theirs_cublas,6272.333333,0.05435270319680888
small_ns,816,256,816,theirs_fused,2490.666667,0.13687832118082463
small_ns,816,256,816,theirs_fused_inj,2422.333333,0.1407396196698417
small_ns,864,256,864,ours_baseline,6540.418977,0.058438
small_ns,864,256,864,ours_online,3024.336366,0.126377
small_ns,864,256,864,ours_online_inj,527.741655,0.724229
small_ns,864,256,864,theirs_cublas,6915.666667,0.05526668221645217
small_ns,864,256,864,theirs_fused,2753.000000,0.13883252887758807
small_ns,864,256,864,theirs_fused_inj,2836.333333,0.13475353815192778
small_ns,928,256,928,ours_baseline,7446.970856,0.059209
small_ns,928,256,928,ours_online,3570.865671,0.123479
small_ns,928,256,928,ours_online_inj,627.391827,0.702792
small_ns,928,256,928,theirs_cublas,6939.333333,0.06354013949772025
small_ns,928,256,928,theirs_fused,3045.000000,0.14480335238095238
small_ns,928,256,928,theirs_fused_inj,2998.666667,0.14704075409659395
small_ns,976,256,976,ours_baseline,7183.746421,0.067892
small_ns,976,256,976,ours_online,3616.186363,0.134871
small_ns,976,256,976,ours_online_inj,863.740309,0.564659
small_ns,976,256,976,theirs_cublas,7477.000000,0.06522922455530292
small_ns,976,256,976,theirs_fused,3678.666667,0.13258034938994379
small_ns,976,256,976,theirs_fused_inj,3742.000000,0.13033642757883485
small_ns,1024,256,1024,ours_baseline,2613.676394,0.205408
small_ns,1024,256,1024,ours_online,994.392486,0.539898
small_ns,1024,256,1024,ours_online_inj,681.045526,0.788304
small_ns,1024,256,1024,theirs_cublas,8062.333333,0.06659001678862984
small_ns,1024,256,1024,theirs_fused,3948.333333,0.13597405961468756
small_ns,1024,256,1024,theirs_fused_inj,4047.666667,0.13263713545807154
big_ns,256,1024,256,ours_baseline,1046.187206,0.128292
big_ns,256,1024,256,ours_online,561.959167,0.238839
big_ns,256,1024,256,ours_online_inj,167.875039,0.799510
big_ns,256,1024,256,theirs_cublas,2982.666667,0.044999238260505225
big_ns,256,1024,256,theirs_fused,1149.000000,0.11681264403829417
big_ns,256,1024,256,theirs_fused_inj,1226.666667,0.10941662605722374
big_ns,512,1024,512,ours_baseline,2659.907352,0.201838
big_ns,512,1024,512,ours_online,1472.019186,0.364717
big_ns,512,1024,512,ours_online_inj,584.450438,0.918591
big_ns,512,1024,512,theirs_cublas,6388.666667,0.08403489178315586
big_ns,512,1024,512,theirs_fused,2022.000000,0.26551479327398614
big_ns,512,1024,512,theirs_fused_inj,2095.000000,0.25626296515513125
big_ns,768,1024,768,ours_baseline,5497.755700,0.219719
big_ns,768,1024,768,ours_online,2945.510024,0.410102
big_ns,768,1024,768,ours_online_inj,1238.055696,0.975691
big_ns,768,1024,768,theirs_cublas,9112.666667,0.13255829453023052
big_ns,768,1024,768,theirs_fused,2734.333333,0.44177479659170726
big_ns,768,1024,768,theirs_fused_inj,2752.333333,0.4388856311540373
big_ns,1024,1024,1024,ours_baseline,5623.343485,0.381887
big_ns,1024,1024,1024,ours_online,4039.894802,0.531569
big_ns,1024,1024,1024,ours_online_inj,2050.650953,1.047220
big_ns,1024,1024,1024,theirs_cublas,10055.000000,0.2135737093983093
big_ns,1024,1024,1024,theirs_fused,4734.333333,0.4535978979408293
big_ns,1024,1024,1024,theirs_fused_inj,4873.333333,0.4406601193187866
big_ns,1280,1024,1280,ours_baseline,3289.364688,1.020089
big_ns,1280,1024,1280,ours_online,2835.540594,1.183352
big_ns,1280,1024,1280,ours_online_inj,1670.461385,2.008692
big_ns,1280,1024,1280,theirs_cublas,8891.666667,0.37736943203833667
big_ns,1280,1024,1280,theirs_fused,6719.333333,0.4993714456046915
big_ns,1280,1024,1280,theirs_fused_inj,6720.333333,0.4992971380635532
big_ns,1536,1024,1536,ours_baseline,6414.385016,0.753282
big_ns,1536,1024,1536,ours_online,4390.092204,1.100623
big_ns,1536,1024,1536,ours_online_inj,2899.575208,1.666395
big_ns,1536,1024,1536,theirs_cublas,10946.000000,0.4414250144344966
big_ns,1536,1024,1536,theirs_fused,5515.333333,0.8760736507238048
big_ns,1536,1024,1536,theirs_fused_inj,5357.000000,0.9019671846182565
big_ns,1792,1024,1792,ours_baseline,6679.215107,0.984647
big_ns,1792,1024,1792,ours_online,3757.697138,1.750186
big_ns,1792,1024,1792,ours_online_inj,3263.046379,2.015500
big_ns,1792,1024,1792,theirs_cublas,9973.333333,0.6594253347813979
big_ns,1792,1024,1792,theirs_fused,7219.666667,0.9109379941404988
big_ns,1792,1024,1792,theirs_fused_inj,7349.000000,0.8949066093346034
big_ns,2048,1024,2048,ours_baseline,8418.328646,1.020385
big_ns,2048,1024,2048,ours_online,6216.380757,1.381822
big_ns,2048,1024,2048,ours_online_inj,3518.980871,2.441029
big_ns,2048,1024,2048,theirs_cublas,9458.333333,0.9081869172478656
big_ns,2048,1024,2048,theirs_fused,5884.000000,1.4598801142080218
big_ns,2048,1024,2048,theirs_fused_inj,5883.666667,1.4599628221936456
big_ns,2304,1024,2304,ours_baseline,9365.362832,1.160834
big_ns,2304,1024,2304,ours_online,5768.246245,1.884739
big_ns,2304,1024,2304,ours_online_inj,4553.139653,2.387723
big_ns,2304,1024,2304,theirs_cublas,11674.333333,0.9312425521780328
big_ns,2304,1024,2304,theirs_fused,8072.666667,1.3467217731709173
big_ns,2304,1024,2304,theirs_fused_inj,7404.666667,1.468214094829017
big_ns,2560,1024,2560,ours_baseline,9346.277433,1.436055
big_ns,2560,1024,2560,ours_online,6944.350367,1.932761
big_ns,2560,1024,2560,ours_online_inj,4773.594852,2.811670
big_ns,2560,1024,2560,theirs_cublas,11471.333333,1.1700272680063353
big_ns,2560,1024,2560,theirs_fused,6891.666667,1.9475365609698894
big_ns,2560,1024,2560,theirs_fused_inj,6893.000000,1.9471598433193096
big_ns,2816,1024,2816,ours_baseline,10842.246455,1.497876
big_ns,2816,1024,2816,ours_online,7144.025518,2.273276
big_ns,2816,1024,2816,ours_online_inj,5371.607480,3.023368
big_ns,2816,1024,2816,theirs_cublas,11892.000000,1.3656529673730238
big_ns,2816,1024,2816,theirs_fused,7318.333333,2.2191316450111196
big_ns,2816,1024,2816,theirs_fused_inj,7622.666667,2.130533289394327
big_ns,3072,1024,3072,ours_baseline,10562.294998,1.829844
big_ns,3072,1024,3072,ours_online,7328.960361,2.637121
big_ns,3072,1024,3072,ours_online_inj,6715.314155,2.878101
big_ns,3072,1024,3072,theirs_cublas,10457.333333,1.848210458301932
big_ns,3072,1024,3072,theirs_fused,6668.333333,2.8983783303623283
big_ns,3072,1024,3072,theirs_fused_inj,6884.666667,2.8073040812042556
big_ns,3328,1024,3328,ours_baseline,8373.860220,2.708762
big_ns,3328,1024,3328,ours_online,7000.174478,3.240319
big_ns,3328,1024,3328,ours_online_inj,7694.160503,2.948053
big_ns,3328,1024,3328,theirs_cublas,9829.000000,2.3077419912503814
big_ns,3328,1024,3328,theirs_fused,6717.333333,3.376756058921038
big_ns,3328,1024,3328,theirs_fused_inj,7724.000000,2.9366644267219058
big_ns,3584,1024,3584,ours_baseline,8969.708588,2.932835
big_ns,3584,1024,3584,ours_online,7209.111663,3.649087
big_ns,3584,1024,3584,ours_online_inj,8142.530481,3.230774
big_ns,3584,1024,3584,theirs_cublas,12662.666667,2.077498790721346
big_ns,3584,1024,3584,theirs_fused,7222.666667,3.6422385111850546
big_ns,3584,1024,3584,theirs_fused_inj,6955.666667,3.7820493631196603
big_ns,3840,1024,3840,ours_baseline,9520.454256,3.172011
big_ns,3840,1024,3840,ours_online,7473.424479,4.040850
big_ns,3840,1024,3840,ours_online_inj,9419.536498,3.205995
big_ns,3840,1024,3840,theirs_cublas,10385.000000,2.907943071738084
big_ns,3840,1024,3840,theirs_fused,7597.333333,3.974945875920277
big_ns,3840,1024,3840,theirs_fused_inj,7720.666667,3.91144833762579
big_ns,4096,1024,4096,ours_baseline,11258.499353,3.051893
big_ns,4096,1024,4096,ours_online,9834.212040,3.493898
big_ns,4096,1024,4096,ours_online_inj,10962.111611,3.134409
big_ns,4096,1024,4096,theirs_cublas,10248.666667,3.3526057080806413
big_ns,4096,1024,4096,theirs_fused,7332.333333,4.686057876468885
big_ns,4096,1024,4096,theirs_fused_inj,7353.666667,4.6724634014472395
big_ns,4352,1024,4352,ours_baseline,8941.213404,4.338217
big_ns,4352,1024,4352,ours_online,8041.311234,4.823706
big_ns,4352,1024,4352,ours_online_inj,10733.754848,3.613733
big_ns,4352,1024,4352,theirs_cublas,10024.000000,3.8696052865123702
big_ns,4352,1024,4352,theirs_fused,7310.333333,5.306040316506591
big_ns,4352,1024,4352,theirs_fused_inj,7310.000000,5.306282269767442
big_ns,4608,1024,4608,ours_baseline,11671.207436,3.725968
big_ns,4608,1024,4608,ours_online,9326.043921,4.662914
big_ns,4608,1024,4608,ours_online_inj,10852.686454,4.006984
big_ns,4608,1024,4608,theirs_cublas,10293.666667,4.224592196229895
big_ns,4608,1024,4608,theirs_fused,7564.666667,5.748639799517553
big_ns,4608,1024,4608,theirs_fused_inj,7510.000000,5.790485202663116
big_ns,4864,1024,4864,ours_baseline,14447.874738,3.353614
big_ns,4864,1024,4864,ours_online,12559.164177,3.857948
big_ns,4864,1024,4864,ours_online_inj,11522.028598,4.205214
big_ns,4864,1024,4864,theirs_cublas,11867.333333,4.082854879728186
big_ns,4864,1024,4864,theirs_fused,9107.666667,5.319979483170956
big_ns,4864,1024,4864,theirs_fused_inj,7570.000000,6.40060763645971
big_ns,5120,1024,5120,ours_baseline,12014.302472,4.468598
big_ns,5120,1024,5120,ours_online,10836.014413,4.954505
big_ns,5120,1024,5120,ours_online_inj,13002.430126,4.129004
big_ns,5120,1024,5120,theirs_cublas,11278.000000,4.760337932257492
big_ns,5120,1024,5120,theirs_fused,8927.333333,6.013788126578066
big_ns,5120,1024,5120,theirs_fused_inj,8870.333333,6.052432212470499
big_ns,5376,1024,5376,ours_baseline,14570.686281,4.062267
big_ns,5376,1024,5376,ours_online,12742.234171,4.645184
big_ns,5376,1024,5376,ours_online_inj,11492.540597,5.150299
big_ns,5376,1024,5376,theirs_cublas,11871.666667,4.985822101334106
big_ns,5376,1024,5376,theirs_fused,8655.000000,6.838823575736568
big_ns,5376,1024,5376,theirs_fused_inj,9687.666667,6.109832231286865
big_ns,5632,1024,5632,ours_baseline,14563.594953,4.460532
big_ns,5632,1024,5632,ours_online,12796.220736,5.076607
big_ns,5632,1024,5632,ours_online_inj,11750.340869,5.528468
big_ns,5632,1024,5632,theirs_cublas,12373.666667,5.249970126094395
big_ns,5632,1024,5632,theirs_fused,11094.333333,5.855365834265402
big_ns,5632,1024,5632,theirs_fused_inj,10553.666667,6.155337514602971
big_ns,5888,1024,5888,ours_baseline,13686.234312,5.187780
big_ns,5888,1024,5888,ours_online,12301.302997,5.771842
big_ns,5888,1024,5888,ours_online_inj,12222.333382,5.809134
big_ns,5888,1024,5888,theirs_cublas,13736.333333,5.168859577790504
big_ns,5888,1024,5888,theirs_fused,11028.333333,6.438069649159379
big_ns,5888,1024,5888,theirs_fused_inj,11414.666667,6.22017095928571
big_ns,6144,1024,6144,ours_baseline,16289.714707,4.745903
big_ns,6144,1024,6144,ours_online,14342.954711,5.390062
big_ns,6144,1024,6144,ours_online_inj,12849.357424,6.016597
big_ns,6144,1024,6144,theirs_cublas,14347.666667,5.388291568399315
big_ns,6144,1024,6144,theirs_fused,11983.666667,6.451231787086556
big_ns,6144,1024,6144,theirs_fused_inj,11485.000000,6.731337512233348
big_ns,6400,1024,6400,ours_baseline,15259.860148,5.497172
big_ns,6400,1024,6400,ours_online,13646.044634,6.147282
big_ns,6400,1024,6400,ours_online_inj,12317.544183,6.810293
big_ns,6400,1024,6400,theirs_cublas,16755.666667,5.0064304612368655
big_ns,6400,1024,6400,theirs_fused,12399.666667,6.765188311331886
big_ns,6400,1024,6400,theirs_fused_inj,12064.666667,6.95303751983884
big_ns,6656,1024,6656,ours_baseline,15140.328325,5.992683
big_ns,6656,1024,6656,ours_online,13575.256606,6.683570
big_ns,6656,1024,6656,ours_online_inj,12489.983451,7.264316
big_ns,6656,1024,6656,theirs_cublas,17177.666667,5.281927160823512
big_ns,6656,1024,6656,theirs_fused,13301.666667,6.821038776523717
big_ns,6656,1024,6656,theirs_fused_inj,12898.333333,7.03433395505968
big_ns,6912,1024,6912,ours_baseline,17451.552735,5.606649
big_ns,6912,1024,6912,ours_online,14628.247222,6.688752
big_ns,6912,1024,6912,ours_online_inj,13398.163606,7.302846
big_ns,6912,1024,6912,theirs_cublas,17051.666667,5.738132560458642
big_ns,6912,1024,6912,theirs_fused,13073.666667,7.484107267242444
big_ns,6912,1024,6912,theirs_fused_inj,13777.333333,7.101862265148114
big_ns,7168,1024,7168,ours_baseline,16230.016541,6.483462
big_ns,7168,1024,7168,ours_online,14457.735175,7.278228
big_ns,7168,1024,7168,ours_online_inj,13285.899398,7.920179
big_ns,7168,1024,7168,theirs_cublas,17255.666667,6.098095239243183
big_ns,7168,1024,7168,theirs_fused,13204.000000,7.9693046616176915
big_ns,7168,1024,7168,theirs_fused_inj,13428.000000,7.836364220434912
big_ns,7424,1024,7424,ours_baseline,15572.403720,7.248535
big_ns,7424,1024,7424,ours_online,14054.669322,8.031289
big_ns,7424,1024,7424,ours_online_inj,12869.532343,8.770879
big_ns,7424,1024,7424,theirs_cublas,17180.333333,6.570134994481484
big_ns,7424,1024,7424,theirs_fused,13448.000000,8.39359824866151
big_ns,7424,1024,7424,theirs_fused_inj,13499.000000,8.361886750722276
big_ns,7680,1024,7680,ours_baseline,15719.882579,7.684278
big_ns,7680,1024,7680,ours_online,14210.456393,8.500498
big_ns,7680,1024,7680,ours_online_inj,12680.551010,9.526081
big_ns,7680,1024,7680,theirs_cublas,17551.666667,6.8823068197344535
big_ns,7680,1024,7680,theirs_fused,13471.666667,8.96666746482824
big_ns,7680,1024,7680,theirs_fused_inj,13447.000000,8.9831155796832
big_ns,7936,1024,7936,ours_baseline,15503.600216,8.319567
big_ns,7936,1024,7936,ours_online,14040.469115,9.186533
big_ns,7936,1024,7936,ours_online_inj,12960.123665,9.952315
big_ns,7936,1024,7936,theirs_cublas,17953.000000,7.184494881523979
big_ns,7936,1024,7936,theirs_fused,13472.666667,9.57369760538439
big_ns,7936,1024,7936,theirs_fused_inj,13515.000000,9.543709700924898
big_ns,8192,1024,8192,ours_baseline,16614.323563,8.272317
big_ns,8192,1024,8192,ours_online,14659.911200,9.375156
big_ns,8192,1024,8192,ours_online_inj,13684.096757,10.043699
big_ns,8192,1024,8192,theirs_cublas,18163.333333,7.566835390412311
big_ns,8192,1024,8192,theirs_fused,13756.000000,9.991200455946496
big_ns,8192,1024,8192,theirs_fused_inj,13728.666667,10.011092614140459
big_ns,8448,1024,8448,ours_baseline,15500.277123,9.429709
big_ns,8448,1024,8448,ours_online,14073.930479,10.385379
big_ns,8448,1024,8448,ours_online_inj,12766.438269,11.449012
big_ns,8448,1024,8448,theirs_cublas,17479.000000,8.36221212838263
big_ns,8448,1024,8448,theirs_fused,13575.000000,10.767079616353591
big_ns,8448,1024,8448,theirs_fused_inj,13618.000000,10.733081641357026
big_ns,8704,1024,8704,ours_baseline,15611.695248,9.938427
big_ns,8704,1024,8704,ours_online,14231.112674,10.902569
big_ns,8704,1024,8704,ours_online_inj,13121.690484,11.824368
big_ns,8704,1024,8704,theirs_cublas,17059.333333,9.09506195461126
big_ns,8704,1024,8704,theirs_fused,13467.666667,11.52060690276661
big_ns,8704,1024,8704,theirs_fused_inj,13501.000000,11.492163067032072
big_ns,8960,1024,8960,ours_baseline,15722.381930,10.457494
big_ns,8960,1024,8960,ours_online,14322.505381,11.479606
big_ns,8960,1024,8960,ours_online_inj,13149.231347,12.503903
big_ns,8960,1024,8960,theirs_cublas,18047.333333,9.110305315819703
big_ns,8960,1024,8960,theirs_fused,13591.333333,12.097173453968145
big_ns,8960,1024,8960,theirs_fused_inj,13611.000000,12.079694129747997
big_ns,9216,1024,9216,ours_baseline,18097.209745,9.611768
big_ns,9216,1024,9216,ours_online,15750.850020,11.043606
big_ns,9216,1024,9216,ours_online_inj,14614.832635,11.902030
big_ns,9216,1024,9216,theirs_cublas,18043.000000,9.640645983927286
big_ns,9216,1024,9216,theirs_fused,13683.666667,12.711956504136026
big_ns,9216,1024,9216,theirs_fused_inj,13672.666667,12.722183588943338
big_ns,9472,1024,9472,ours_baseline,15651.668931,11.739583
big_ns,9472,1024,9472,ours_online,14330.639397,12.821764
big_ns,9472,1024,9472,ours_online_inj,13274.693719,13.841681
big_ns,9472,1024,9472,theirs_cublas,17943.666667,10.240051436639853
big_ns,9472,1024,9472,theirs_fused,13664.000000,13.447311887587823
big_ns,9472,1024,9472,theirs_fused_inj,13639.666667,13.471302057296823
big_ns,9728,1024,9728,ours_baseline,15792.733384,12.272125
big_ns,9728,1024,9728,ours_online,14491.116799,13.374428
big_ns,9728,1024,9728,ours_online_inj,13411.957736,14.450567
big_ns,9728,1024,9728,theirs_cublas,18003.000000,10.76545016008443
big_ns,9728,1024,9728,theirs_fused,13565.000000,14.287534038481386
big_ns,9728,1024,9728,theirs_fused_inj,13598.000000,14.252860658332109
big_ns,9984,1024,9984,ours_baseline,16466.414501,12.397669
big_ns,9984,1024,9984,ours_online,14932.936709,13.670798
big_ns,9984,1024,9984,ours_online_inj,13731.460662,14.866966
big_ns,9984,1024,9984,theirs_cublas,17803.000000,11.466896831320563
big_ns,9984,1024,9984,theirs_fused,13457.333333,15.169808106587976
big_ns,9984,1024,9984,theirs_fused_inj,13467.333333,15.158543955228913
big_ns,10240,1024,10240,ours_baseline,17664.910313,12.156776
big_ns,10240,1024,10240,ours_online,16162.233260,13.287048
big_ns,10240,1024,10240,ours_online_inj,14918.149330,14.395108
big_ns,10240,1024,10240,theirs_cublas,17921.666667,11.982611259890588
big_ns,10240,1024,10240,theirs_fused,13572.666667,15.822120300215577
big_ns,10240,1024,10240,theirs_fused_inj,13561.666667,15.834953776186927
